TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3
e010636,남,40,50,50130,42,42210,28,28710,1,1,1,4,1,1,1,4,서울특별시,경기,2023-08-24~2023-08-24,8,2.0,6.0
e003678,여,60,42,42820,50,50130,46,46130,2,2,5,2,2,2,1,6,서울특별시,경기,2023-06-24~2023-06-24,1,3.0,2.0
e001125,남,30,11,11680,42,42110,41,41290,6,2,2,2,1,6,2,5,충청북도,경기,2023-05-26~2023-05-29,3,1.0,5.0
e006069,여,20,46,46130,26,26140,31,31140,2,2,2,2,2,2,2,7,경기도,경기,2023-08-02~2023-08-03,3,1.0,5.0
e004506,여,20,42,42150,26,26230,50,50130,4,1,1,1,1,1,7,7,서울특별시,경기,2023-07-29~2023-07-30,3,9.0,1.0
e006849,남,60,42,42210,26,26350,50,50130,6,2,4,2,2,2,2,6,서울특별시,경기,2022-08-14~2022-08-14,7,2.0,1.0
e007137,남,40,26,26350,50,50130,28,28185,4,1,1,4,3,1,5,5,경기도,경기,2023-08-13~2023-08-13,3,2.0,1.0
e000375,여,40,41,41360,41,41820,45,45140,1,1,3,5,1,4,2,5,서울특별시,경기,2023-05-27~2023-05-28,2,3.0,1.0
e000747,여,40,50,50110,48,48220,42,42770,4,1,1,1,7,4,7,1,서울특별시,경기,2023-05-20~2023-05-21,1,2.0,10.0
e007860,여,60,42,42750,41,41830,28,28710,1,1,1,1,1,1,1,1,경기도,서울,2023-08-20~2023-08-20,3,7.0,4.0
e006922,남,40,41,41290,44,44825,41,41500,5,6,4,3,6,1,5,1,경기도,경기,2023-08-26~2023-08-26,3,1.0,
e009752,남,30,50,50110,42,42150,41,41820,4,1,1,2,6,6,1,4,경기도,경기,2023-08-27~2023-08-27,3,6.0,2.0
e012180,여,40,11,11110,42,42170,46,46840,1,7,5,4,2,4,2,4,경기도,서울,2023-08-30~2023-08-30,7,8.0,1.0
e007883,남,20,41,41280,28,28710,26,26320,4,4,1,4,4,1,3,4,서울특별시,경기,2023-08-31~2023-08-31,7,3.0,8.0
e000013,여,20,11,11110,30,30200,46,46820,6,1,1,2,6,2,1,2,전라북도,경기,2023-04-28~2023-04-29,3,1.0,2.0
e004879,여,20,26,26500,50,50130,11,11680,2,1,4,3,3,3,1,7,대구광역시,서울,2023-07-19~2023-07-21,9,3.0,8.0
e002130,남,20,11,11200,26,26350,50,50110,4,3,4,3,2,4,2,7,인천광역시,서울,2023-06-10~2023-06-10,9,3.0,2.0
e003412,남,60,42,42150,41,41820,26,26350,1,1,1,3,6,1,6,5,경기도,서울,2023-06-21~2023-06-21,1,6.0,7.0
e002255,여,40,41,41650,44,44760,42,42150,2,3,3,3,2,5,4,3,서울특별시,경기,2023-06-05~2023-06-06,3,2.0,1.0
e002184,남,30,42,42150,26,26350,50,50130,3,5,3,2,2,2,6,5,경기도,경기,2023-06-05~2023-06-06,1,4.0,3.0
e002351,남,20,28,28710,46,46730,46,46150,1,2,2,5,1,2,5,6,경기도,인천,2023-06-07~2023-06-08,3,6.0,2.0
e008310,남,30,42,42150,48,48330,45,45110,2,2,1,6,4,2,2,6,서울특별시,경기,2023-08-20~2023-08-20,1,7.0,5.0
e002071,여,20,42,42210,42,42150,42,42830,1,2,3,6,5,6,6,7,서울특별시,경기,2023-06-06~2023-06-06,2,1.0,4.0
e000491,남,40,41,41650,42,42210,42,42110,1,1,1,1,1,1,1,7,경기도,경기,2023-05-27~2023-05-28,9,3.0,2.0
e004294,남,30,42,42110,41,41110,48,48120,4,5,3,4,5,5,5,7,서울특별시,경기,2023-07-01~2023-07-01,3,1.0,5.0
e006371,여,20,50,50130,11,11200,26,26350,3,2,3,3,5,4,6,6,충청북도,서울,2023-08-05~2023-08-05,9,3.0,5.0
e010689,여,20,50,50110,42,42150,26,26350,2,2,2,2,2,6,5,6,경기도,서울,2023-08-28~2023-08-28,3,1.0,7.0
e005518,여,30,41,41460,29,29170,50,50130,7,7,5,5,6,6,7,7,서울특별시,경기,2023-07-22~2023-07-22,3,1.0,2.0
e005915,여,30,11,11440,45,45130,44,44210,4,5,3,3,5,3,7,5,경기도,서울,2023-07-30~2023-07-30,6,2.0,7.0
e005442,여,50,41,41360,42,42210,46,46130,1,1,7,1,1,1,7,2,서울특별시,경기,2023-07-22~2023-07-23,2,,
e008069,남,20,42,42830,47,47130,50,50130,3,2,2,3,6,2,6,3,경기도,경기,2023-08-27~2023-08-27,1,7.0,3.0
e005863,여,40,42,42150,11,11110,26,26350,5,4,3,2,6,3,3,5,경기도,서울,2023-08-06~2023-08-07,9,1.0,3.0
e005197,여,40,28,28710,41,41820,41,41480,1,1,4,2,2,6,2,2,서울특별시,경기,2023-08-02~2023-08-03,3,2.0,1.0
e008006,여,20,42,42170,26,26440,29,29140,1,1,3,7,7,4,7,7,서울특별시,인천,2023-08-21~2023-08-21,2,5.0,4.0
e007591,여,30,42,42760,41,41630,50,50130,1,2,1,4,5,2,4,6,인천광역시,경기,2023-08-19~2023-08-19,2,3.0,5.0
e002283,남,20,11,11500,42,42210,50,50110,4,1,1,1,1,7,1,5,충청북도,서울,2023-06-03~2023-06-04,1,7.0,2.0
e003103,여,30,41,41820,42,42720,48,48870,7,7,1,1,6,2,1,7,경기도,경기,2023-06-17~2023-06-17,1,3.0,2.0
e003378,여,60,42,42150,26,26260,41,41280,2,1,6,1,1,3,6,6,경기도,경기,2023-06-23~2023-06-24,1,4.0,2.0
e007385,여,30,31,31200,11,11230,46,46150,1,2,2,2,2,4,3,5,인천광역시,경기,2023-08-15~2023-08-15,7,3.0,6.0
e011029,남,30,41,41110,42,42210,46,46770,1,4,4,3,2,6,1,7,경기도,경기,2023-08-26~2023-08-26,3,1.0,5.0
e000460,여,40,26,26350,26,26500,42,42150,4,2,3,1,3,4,4,7,경기도,서울,2023-05-15~2023-05-16,1,3.0,2.0
e004222,여,30,26,26710,42,42210,50,50130,3,6,1,2,6,1,7,6,경기도,서울,2023-07-07~2023-07-07,1,3.0,7.0
e000865,여,20,28,28140,42,42150,41,41460,4,2,6,5,1,4,6,2,서울특별시,인천,2023-05-25~2023-05-26,2,1.0,4.0
f000041,남,40,42,42150,11,11740,50,50110,7,1,4,6,1,4,2,1,서울특별시,강원,2023-04-28~2023-04-29,2,,
e001041,여,40,41,41610,46,46170,42,42210,6,6,6,5,5,5,5,5,서울특별시,경기,2023-06-04~2023-06-05,3,2.0,1.0
e010578,여,40,44,44200,47,47190,29,29200,4,3,3,2,3,6,6,6,충청남도,경기,2023-08-25~2023-08-25,6,3.0,10.0
e001063,남,30,50,50110,26,26350,27,27230,4,2,3,3,4,4,5,3,경기도,경기,2023-05-27~2023-05-27,3,1.0,
e006893,여,30,47,47850,50,50130,41,41130,4,5,5,4,6,4,5,4,인천광역시,경기,2023-08-31~2023-08-31,1,,
e007219,여,30,42,42150,42,42210,43,43130,2,1,6,2,5,4,1,6,경기도,경기,2023-08-12~2023-08-12,1,3.0,7.0
e010222,여,20,11,11680,42,42150,50,50110,3,2,2,5,4,4,2,6,경기도,서울,2023-08-26~2023-08-26,3,5.0,2.0
f006622,남,40,43,43800,41,41650,42,42210,6,5,5,5,5,6,5,5,서울특별시,경기,2023-08-12~2023-08-13,1,8.0,6.0
e012346,여,20,11,11680,26,26230,27,27110,7,1,7,1,2,5,1,7,울산광역시,서울,2023-09-02~2023-09-02,2,1.0,3.0
e002206,여,30,11,11710,11,11680,11,11110,3,6,4,6,6,4,3,4,경기도,서울,2023-06-04~2023-06-04,8,7.0,1.0
e007216,여,30,11,11680,47,47720,47,47110,3,4,4,3,5,2,2,6,대구광역시,서울,2023-09-02~2023-09-02,7,5.0,1.0
e001554,여,30,50,50130,50,50110,11,11140,5,4,2,6,6,2,7,3,전라북도,인천,2023-06-03~2023-06-05,8,7.0,1.0
e002508,여,20,42,42150,50,50130,26,26710,2,1,3,1,3,2,3,6,서울특별시,경기,2023-06-24~2023-06-25,1,5.0,2.0
e006510,남,20,50,50130,11,11680,30,30230,2,2,2,1,2,3,2,7,서울특별시,경기,2023-08-13~2023-08-13,7,5.0,8.0
e011130,여,20,41,41110,41,41820,42,42210,5,5,5,6,3,5,1,7,서울특별시,경기,2023-08-25~2023-08-25,1,2.0,3.0
e003417,남,20,42,42150,50,50130,26,26350,5,1,1,1,7,7,7,1,경기도,서울,2023-06-17~2023-06-18,7,2.0,1.0
e011432,여,20,50,50110,42,42150,26,26350,2,1,2,2,3,5,6,6,경기도,경기,2023-09-01~2023-09-01,2,3.0,1.0
e002340,여,20,41,41410,30,30230,26,26260,2,1,2,2,3,2,5,3,경기도,서울,2023-06-03~2023-06-03,3,2.0,1.0
e005970,여,40,41,41280,41,41480,41,41570,2,6,2,5,5,5,2,6,경기도,경기,2023-08-03~2023-08-03,3,2.0,1.0
e004914,남,30,41,41820,45,45110,42,42760,4,1,1,1,1,6,1,6,경기도,경기,2023-07-21~2023-07-22,3,2.0,1.0
e004391,남,40,42,42210,50,50130,26,26350,2,4,2,4,6,2,2,7,경기도,서울,2023-07-08~2023-07-08,7,1.0,8.0
e003744,여,20,41,41590,50,50110,26,26350,4,2,2,2,4,2,2,6,서울특별시,경기,2023-06-23~2023-06-24,7,6.0,8.0
e010404,여,30,42,42150,50,50110,28,28110,1,2,3,3,3,4,3,7,경기도,인천,2023-08-26~2023-08-26,2,1.0,3.0
e006208,남,20,50,50110,50,50130,26,26500,2,2,1,2,4,5,5,7,경기도,서울,2023-08-02~2023-08-02,3,7.0,1.0
e001215,남,30,42,42210,50,50130,28,28185,2,1,1,2,1,1,1,6,서울특별시,경기,2023-06-03~2023-06-03,3,2.0,5.0
e005876,여,30,42,42210,46,46150,47,47110,1,1,4,2,4,6,6,7,경기도,경기,2023-08-16~2023-08-17,2,4.0,5.0
e003686,여,40,41,41290,41,41170,41,41500,3,5,4,1,5,4,4,7,서울특별시,경기,2023-06-23~2023-06-23,1,2.0,4.0
e000751,남,30,50,50110,11,11140,46,46130,2,3,2,3,2,2,3,2,부산광역시,서울,2023-05-28~2023-05-30,8,4.0,3.0
e004499,여,40,50,50110,50,50130,42,42150,5,3,2,3,4,6,6,3,서울특별시,경기,2023-07-29~2023-07-29,3,7.0,2.0
e006086,여,20,42,42150,11,11680,26,26260,2,2,2,4,3,4,2,6,강원도,인천,2023-08-26~2023-08-27,3,1.0,8.0
e002160,남,30,41,41110,42,42830,45,45190,3,5,3,4,6,2,2,7,경기도,경기,2023-06-03~2023-06-03,5,,
e007768,남,50,42,42130,42,42720,41,41170,1,1,7,4,6,4,4,4,인천광역시,경기,2023-08-27~2023-08-27,2,6.0,1.0
e002412,여,30,50,50110,26,26350,41,41190,3,2,3,2,2,4,5,6,서울특별시,경기,2023-06-03~2023-06-03,1,5.0,2.0
e002082,여,20,50,50110,42,42150,28,28110,6,1,4,1,7,6,6,6,서울특별시,경기,2023-06-03~2023-06-04,2,3.0,1.0
e001955,여,50,41,41460,41,41110,11,11680,4,4,4,2,4,4,4,6,경기도,경기,2023-06-04~2023-06-04,5,3.0,1.0
e002178,남,30,50,50130,11,11680,42,42230,2,2,1,2,1,1,6,3,인천광역시,경기,2023-06-06~2023-06-06,2,6.0,1.0
e000307,남,30,42,42150,50,50110,26,26350,1,4,4,4,1,4,2,6,인천광역시,경기,2023-05-21~2023-05-21,7,8.0,1.0
e004488,남,20,50,50110,11,11170,31,31140,6,3,2,2,4,3,4,5,강원도,서울,2023-07-03~2023-07-03,1,3.0,7.0
e007166,여,30,42,42830,48,48840,46,46150,2,2,1,4,2,1,2,7,서울특별시,경기,2023-08-20~2023-08-20,8,7.0,1.0
e011715,여,30,42,42210,26,26710,46,46130,2,3,2,3,2,3,2,4,경기도,서울,2023-09-06~2023-09-06,7,2.0,3.0
e003071,남,20,47,47130,42,42150,46,46130,2,1,3,4,3,5,6,7,전라남도,서울,2023-06-14~2023-06-15,3,1.0,5.0
e002745,여,30,50,50130,50,50110,26,26500,5,2,2,3,2,2,2,7,부산광역시,서울,2023-07-01~2023-07-02,9,3.0,1.0
e006887,여,20,42,42150,41,41500,47,47130,1,1,1,7,4,4,7,7,경기도,서울,2023-08-12~2023-08-12,7,1.0,5.0
e006793,여,50,42,42230,50,50130,43,43800,3,7,6,4,6,4,5,7,경기도,서울,2023-08-26~2023-08-26,1,7.0,6.0
e007315,남,20,50,50110,26,26290,28,28260,4,3,2,3,6,5,3,6,경기도,경기,2023-08-14~2023-08-14,2,9.0,1.0
e001519,여,40,41,41360,28,28110,41,41450,4,2,3,5,3,4,2,7,서울특별시,인천,2023-06-03~2023-06-04,3,2.0,5.0
e013094,남,30,42,42150,50,50110,47,47130,1,3,1,7,5,7,3,2,인천광역시,도서 지역,2023-09-16~2023-09-16,7,1.0,2.0
e001909,남,30,42,42760,26,26710,50,50110,4,3,2,6,4,4,6,3,경기도,서울,2023-05-31~2023-05-31,8,4.0,
e012221,남,20,28,28710,46,46130,47,47130,5,2,2,6,6,2,6,6,서울특별시,경기,2023-09-02~2023-09-02,1,7.0,
e000715,여,30,11,11110,46,46130,50,50110,3,3,3,3,4,3,5,4,서울특별시,경기,2023-05-20~2023-05-21,3,,
e001291,남,30,42,42150,26,26350,44,44760,2,4,2,4,4,6,3,6,경기도,인천,2023-05-27~2023-05-27,7,3.0,8.0
e003783,여,30,11,11680,41,41550,26,26500,2,2,2,6,3,2,2,2,경기도,경기,2023-06-24~2023-06-25,2,9.0,3.0
e007603,남,30,50,50110,47,47110,11,11110,4,4,4,4,4,4,5,4,인천광역시,서울,2023-08-21~2023-08-21,3,,
e007452,여,20,26,26710,50,50130,42,42150,2,2,3,3,4,4,7,5,세종특별자치시,서울,2023-08-19~2023-08-19,3,1.0,5.0
e000817,남,30,42,42210,41,41820,42,42810,1,1,1,1,1,4,4,1,서울특별시,경기,2023-05-27~2023-05-28,1,2.0,3.0
e008231,여,20,50,50110,11,11560,28,28185,5,5,4,2,5,2,1,5,경기도,인천,2023-08-27~2023-08-27,2,3.0,
e008319,여,30,41,41280,42,42760,11,11170,7,1,4,1,4,7,1,4,서울특별시,경기,2023-08-26~2023-08-26,7,8.0,1.0
e008250,남,40,42,42150,26,26350,46,46130,7,1,1,1,1,1,5,6,경기도,경기,2023-08-21~2023-08-21,4,8.0,7.0
e007512,남,20,11,11680,50,50110,45,45110,3,2,2,4,6,3,6,7,경기도,경기,2023-08-15~2023-08-15,1,3.0,5.0
e003416,여,20,26,26500,11,11680,31,31110,5,6,5,4,5,3,3,5,경기도,서울,2023-07-04~2023-07-04,1,4.0,2.0
e006914,남,30,44,44810,46,46900,41,41570,2,4,2,3,5,2,2,6,경기도,서울,2022-08-12~2022-08-12,1,3.0,8.0
e005418,여,20,11,11440,26,26500,30,30200,6,1,6,6,1,6,6,6,경상남도,서울,2023-07-21~2023-07-23,10,5.0,2.0
e001134,여,20,50,50130,26,26710,11,11680,6,7,1,3,2,1,7,1,경기도,경기,2023-05-28~2023-05-28,3,2.0,1.0
e006939,여,20,50,50130,50,50110,26,26170,4,2,2,2,4,4,6,6,경상남도,서울,2022-08-08~2022-08-08,2,5.0,1.0
e001529,여,20,42,42210,11,11110,50,50130,4,3,3,2,2,2,2,7,서울특별시,경기,2023-05-28~2023-05-29,4,1.0,3.0
e003628,여,20,11,11170,50,50110,48,48120,4,1,4,4,6,4,2,4,서울특별시,경기,2023-07-01~2023-07-01,3,,
e010838,남,20,44,44200,43,43130,41,41820,1,1,1,7,7,1,1,1,경기도,경기,2023-08-27~2023-08-27,2,3.0,7.0
e002143,여,30,42,42210,42,42150,50,50110,2,2,2,1,2,2,2,7,경기도,경기,2023-06-03~2023-06-04,1,2.0,7.0
e011125,여,20,42,42210,26,26350,45,45110,7,4,1,1,1,1,7,5,서울특별시,경기,2023-08-31~2023-08-31,1,4.0,2.0
e007557,남,40,41,41450,41,41830,11,11680,2,5,6,1,1,5,7,2,서울특별시,경기,2023-08-27~2023-08-27,1,3.0,2.0
e009575,남,20,26,26350,50,50130,11,11440,6,2,4,5,4,4,4,6,경기도,경기,2023-08-26~2023-08-26,10,3.0,1.0
e006930,여,60,42,42150,26,26350,28,28710,4,1,1,1,7,4,2,7,경기도,인천,2022-08-10~2022-08-10,1,3.0,5.0
e001428,여,30,47,47190,48,48840,26,26170,2,4,2,4,4,2,1,6,대구광역시,서울,2023-06-03~2023-06-04,2,9.0,3.0
e000966,남,60,42,42230,28,28710,44,44825,6,6,5,7,6,5,7,1,서울특별시,경기,2023-06-09~2023-06-09,3,6.0,5.0
e000400,남,50,50,50130,42,42210,26,26350,4,5,2,2,5,5,5,5,서울특별시,경기,2023-05-16~2023-05-16,3,2.0,1.0
e001081,남,30,42,42830,41,41110,46,46150,2,4,1,5,2,2,3,3,서울특별시,경기,2023-05-27~2023-05-27,3,2.0,1.0
e002197,여,20,50,50130,47,47130,48,48310,1,1,7,1,1,1,1,7,경기도,서울,2023-06-06~2023-06-06,5,3.0,1.0
e006905,여,30,42,42210,42,42150,26,26350,2,2,3,5,3,5,2,3,경기도,경기,2023-08-11~2023-08-11,8,2.0,5.0
e003336,여,20,50,50130,26,26500,46,46150,2,2,1,2,4,4,2,5,충청북도,서울,2023-07-01~2023-07-02,7,1.0,8.0
e010064,여,20,27,27110,41,41110,46,46130,3,5,3,3,3,6,6,2,대전광역시,서울,2023-08-28~2023-08-28,3,2.0,1.0
e001452,남,30,50,50130,26,26350,41,41820,2,3,1,3,2,2,2,2,서울특별시,경기,2023-05-28~2023-05-28,2,6.0,7.0
e000387,남,30,42,42210,41,41460,26,26350,2,2,2,4,5,6,3,4,서울특별시,경기,2023-05-27~2023-05-29,2,3.0,6.0
e009700,여,20,42,42210,42,42150,26,26500,6,1,4,3,3,5,2,7,서울특별시,경기,2023-08-23~2023-08-23,3,7.0,1.0
e011208,남,30,41,41110,11,11680,11,11110,3,6,2,2,1,1,2,6,경기도,서울,2023-08-26~2023-08-26,9,3.0,1.0
e004309,여,60,42,42210,42,42830,42,42230,2,2,2,3,1,1,2,2,경기도,서울,2023-07-08~2023-07-09,3,7.0,1.0
e008079,남,40,42,42150,42,42830,11,11680,1,1,1,2,2,7,2,7,경기도,서울,2023-08-26~2023-08-26,8,3.0,7.0
e001126,여,40,42,42150,42,42820,50,50130,4,4,4,4,4,4,4,4,서울특별시,경기,2023-05-29~2023-05-29,5,1.0,6.0
e003369,남,40,41,41110,11,11650,42,42130,5,5,1,4,7,4,2,4,충청북도,경기,2023-07-01~2023-07-02,3,1.0,7.0
e000317,남,30,29,29155,47,47190,29,29110,5,6,5,4,5,5,4,4,경기도,서울,2023-05-27~2023-05-29,6,7.0,8.0
e007879,여,40,50,50110,42,42210,26,26350,4,2,2,3,5,5,4,5,경기도,서울,2023-08-26~2023-08-26,3,7.0,1.0
e006900,여,20,42,42170,11,11440,50,50110,3,2,1,6,7,4,2,5,인천광역시,서울,2023-08-22~2023-08-22,7,2.0,1.0
e002411,남,30,50,50130,26,26350,42,42150,2,3,1,6,2,4,5,6,서울특별시,경기,2023-06-04~2023-06-04,3,2.0,1.0
e010200,남,40,44,44825,41,41820,43,43150,2,4,3,3,2,3,4,4,충청남도,경기,2023-08-26~2023-08-26,2,1.0,3.0
e002279,여,30,41,41460,42,42150,50,50130,2,1,2,2,6,2,2,7,경기도,경기,2023-06-03~2023-06-03,7,5.0,3.0
e003020,남,20,50,50130,42,42150,26,26350,1,4,1,5,6,2,6,6,광주광역시,서울,2023-07-02~2023-07-03,7,2.0,9.0
e009940,남,20,50,50130,42,42170,26,26500,1,1,1,5,4,1,1,7,경기도,경기,2023-08-26~2023-08-26,3,4.0,2.0
e011150,남,20,11,11680,50,50110,26,26350,7,3,2,1,4,6,2,6,서울특별시,경기,2023-08-27~2023-08-27,1,2.0,3.0
e006291,여,60,42,42830,41,41290,41,41360,3,4,3,4,2,4,3,5,서울특별시,경기,2023-08-19~2023-08-19,3,2.0,6.0
e004010,남,30,42,42210,41,41570,28,28710,4,3,3,5,5,2,6,3,서울특별시,경기,2023-06-30~2023-07-01,3,2.0,1.0
e002070,여,20,11,11200,50,50110,42,42150,3,6,2,2,5,7,6,2,경기도,서울,2023-06-05~2023-06-05,1,4.0,2.0
e003386,여,20,50,50130,42,42150,26,26500,4,1,2,2,1,6,4,6,서울특별시,경기,2023-06-24~2023-06-25,1,3.0,2.0
e007861,여,30,42,42730,41,41220,44,44270,2,4,5,5,4,5,2,2,서울특별시,경기,2023-08-20~2023-08-20,7,3.0,8.0
e003235,여,30,42,42230,48,48730,44,44825,1,3,3,1,4,4,1,7,인천광역시,경기,2023-07-01~2023-07-02,2,3.0,1.0
e005570,여,60,41,41830,28,28110,42,42130,4,7,3,1,1,7,1,2,서울특별시,인천,2023-07-29~2023-07-29,1,2.0,4.0
e000689,남,20,11,11680,26,26350,46,46130,4,2,1,6,5,5,1,6,경상북도,서울,2023-05-26~2023-05-29,1,3.0,2.0
e004317,남,30,28,28710,11,11230,43,43150,2,2,2,2,3,3,4,3,인천광역시,경기,2023-07-17~2023-07-17,2,1.0,3.0
e004854,남,20,47,47290,47,47850,47,47130,2,2,4,5,2,4,3,5,대구광역시,서울,2023-07-07~2023-07-09,1,3.0,7.0
e011783,여,20,50,50110,42,42150,11,11440,7,1,1,7,7,1,6,7,인천광역시,서울,2023-08-28~2023-08-28,1,5.0,10.0
e001059,남,30,44,44210,50,50130,26,26350,1,1,1,4,4,1,4,7,경기도,경기,2023-05-30~2023-05-31,3,1.0,9.0
e000355,여,40,42,42150,41,41290,41,41480,3,3,1,3,4,1,2,6,서울특별시,인천,2023-05-21~2023-05-21,7,8.0,3.0
e002126,남,40,11,11680,11,11440,26,26350,4,3,2,4,4,3,4,4,경상북도,서울,2023-06-03~2023-06-04,6,1.0,2.0
e009343,여,20,42,42150,50,50110,11,11170,4,7,1,1,5,1,7,7,경기도,서울,2023-08-27~2023-08-27,1,3.0,5.0
e006591,남,30,42,42230,30,30140,41,41610,3,3,2,3,5,5,3,5,경기도,서울,2023-08-10~2023-08-10,8,7.0,3.0
e005899,남,40,46,46110,46,46130,50,50130,6,4,5,2,2,2,6,3,전라남도,경기,2023-07-29~2023-07-29,3,1.0,7.0
e008999,여,20,42,42150,50,50130,31,31140,3,2,2,5,4,3,6,4,경기도,서울,2023-08-26~2023-08-26,1,7.0,2.0
e002972,여,30,11,11710,46,46130,46,46150,4,5,6,3,1,4,5,1,부산광역시,서울,2023-06-24~2023-06-24,1,8.0,2.0
e002925,남,60,42,42820,42,42130,27,27290,1,5,1,4,3,3,4,3,서울특별시,경기,2023-06-10~2023-06-10,9,3.0,10.0
e004733,여,40,50,50130,11,11140,46,46130,2,2,1,4,6,5,1,6,대전광역시,서울,2023-07-28~2023-07-29,3,8.0,5.0
e003937,여,40,42,42720,47,47290,41,41460,1,7,1,3,7,6,2,7,경기도,서울,2023-07-08~2023-07-08,1,5.0,3.0
e003411,여,30,50,50130,26,26350,42,42170,1,1,1,4,1,1,7,7,대전광역시,경기,2023-06-24~2023-06-25,1,,
e001935,남,20,42,42760,11,11710,47,47930,1,1,1,4,7,1,7,7,경기도,경기,2023-06-10~2023-06-11,7,4.0,3.0
e002985,남,40,11,11140,41,41590,41,41110,4,3,3,4,4,4,6,2,경기도,경기,2023-06-17~2023-06-17,1,2.0,3.0
e000999,여,60,11,11560,42,42150,28,28720,2,3,6,4,2,6,4,5,경기도,서울,2023-05-27~2023-05-29,3,2.0,1.0
e007812,여,60,41,41190,28,28200,44,44270,3,3,5,4,4,4,5,5,경기도,서울,2023-08-26~2023-08-26,1,3.0,2.0
e006546,남,60,41,41480,41,41800,28,28710,3,5,2,2,3,3,3,6,경기도,경기,2023-08-11~2023-08-11,1,6.0,3.0
e002483,여,30,42,42210,42,42150,50,50130,3,6,3,3,1,5,3,5,서울특별시,경기,2023-06-15~2023-06-16,1,2.0,8.0
e005395,여,50,50,50130,41,41830,42,42210,2,2,6,2,2,6,2,2,서울특별시,경기,2023-07-25~2023-07-25,1,4.0,2.0
e004510,여,30,26,26710,42,42820,29,29200,1,1,1,4,4,1,3,1,전라남도,경기,2023-07-15~2023-07-16,7,1.0,3.0
e006424,여,20,26,26350,27,27290,47,47110,6,4,2,1,4,2,1,7,울산광역시,서울,2023-08-05~2023-08-05,1,7.0,
e006862,여,20,50,50110,30,30200,47,47130,2,2,2,1,6,5,2,5,인천광역시,서울,2023-08-20~2023-08-20,1,,
e003364,여,20,50,50110,26,26500,28,28260,6,2,4,5,2,5,5,5,서울특별시,경기,2023-06-17~2023-06-17,7,4.0,2.0
e005965,남,30,11,11440,41,41570,28,28185,7,7,7,4,2,6,2,6,인천광역시,서울,2023-08-05~2023-08-05,3,5.0,2.0
e010765,여,60,11,11230,42,42150,47,47210,4,2,4,6,5,6,6,4,경기도,서울,2023-08-28~2023-08-28,3,7.0,8.0
e002550,여,20,50,50130,26,26350,11,11170,3,2,2,2,4,3,6,5,경기도,서울,2023-06-13~2023-06-14,1,2.0,4.0
e000618,여,40,42,42210,11,11140,26,26350,4,2,4,2,3,2,4,4,인천광역시,서울,2023-05-27~2023-05-29,1,3.0,2.0
e010747,여,20,50,50110,50,50130,42,42170,2,2,4,3,1,2,6,5,경기도,경기,2023-08-24~2023-08-24,1,6.0,
e001576,여,40,42,42830,47,47110,30,30230,2,6,1,4,3,4,2,4,충청북도,서울,2023-05-29~2023-05-29,3,1.0,7.0
e006577,여,40,42,42770,50,50130,28,28710,4,1,1,3,4,2,3,5,인천광역시,서울,2023-08-20~2023-08-20,7,8.0,10.0
e008407,여,30,50,50130,47,47130,46,46150,1,2,4,5,2,6,1,7,충청남도,서울,2023-08-26~2023-08-26,8,1.0,9.0
e000710,남,30,41,41650,41,41830,42,42750,1,1,6,4,1,3,6,2,경기도,경기,2023-05-20~2023-05-21,2,1.0,3.0
e005219,여,30,44,44210,11,11710,41,41360,4,4,1,1,1,7,1,4,충청남도,경기,2023-07-15~2023-07-15,2,3.0,1.0
e010722,여,20,11,11110,11,11440,11,11680,4,3,1,6,6,6,5,7,인천광역시,서울,2023-08-25~2023-08-25,1,3.0,7.0
e007794,여,40,41,41280,11,11350,42,42760,1,7,1,7,7,4,1,7,서울특별시,경기,2023-08-20~2023-08-20,7,5.0,
e002957,남,40,11,11110,42,42150,50,50110,4,7,6,1,1,3,5,4,경기도,서울,2023-06-17~2023-06-18,1,3.0,2.0
e011583,여,60,50,50130,46,46130,41,41280,2,2,2,2,2,1,6,4,서울특별시,경기,2023-09-10~2023-09-10,7,2.0,1.0
e000353,여,40,26,26350,50,50130,42,42150,4,4,5,1,2,3,6,1,경기도,경기,2023-05-23~2023-05-23,1,2.0,4.0
e008170,남,30,50,50110,11,11680,44,44130,6,2,5,1,1,3,2,2,충청북도,서울,2023-08-25~2023-08-25,1,7.0,10.0
e011632,여,20,11,11110,42,42170,42,42150,6,2,3,5,6,5,7,5,경기도,서울,2023-08-29~2023-08-29,1,2.0,4.0
e004606,남,60,41,41210,42,42230,47,47130,6,4,3,3,2,4,5,5,서울특별시,경기,2023-07-22~2023-07-22,3,2.0,6.0
e000969,여,40,42,42210,42,42230,26,26350,2,3,1,1,3,5,1,3,서울특별시,경기,2023-05-28~2023-05-28,6,8.0,2.0
