TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
f_f001331,F01,f001331,4;1;3;21;22;28;11;5,2023-05-27,2023-05-29,자가용,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션,4;1;3;21;22;28;11;5,3;28;1
f_f001333,F01,f001333,12;22;21;2,2023-05-29,2023-05-31,자가용,강원 방문/거주지 구분 없음/39세 이하/특별미션,12;22;21;2,21;2;22
f_f001335,F01,f001335,10;12;6,2023-05-26,2023-05-29,자가용,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션,10;12;6,10;6;12
f_f001338,F01,f001338,11;23;6,2023-06-03,2023-06-07,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,11;23;6,6;3;23
f_f001350,F01,f001350,1;10;22;27;28,2023-05-28,2023-05-30,자가용,강원 방문/거주지 구분 없음/40세 이상/특별미션,1;10;22;27;28,5;10;1
f_f001355,F03,f001355,12;2;22;26;9,2023-05-27,2023-05-29,대중교통 등,"대구,경북 방문/경상권 거주/39세 이하/커플/일반미션",12;2;22;26;9,9;6;22
f_f001356,F06,f001356,2;22;27;4,2023-05-27,2023-05-30,자가용,경남 방문/거주지 구분 없음/39세 이하/특별미션,2;22;27;4,8;27;22
f_f001357,F01,f001357,21;3;4,2023-05-28,2023-05-30,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/나홀로 여행/일반미션,21;3;4,3;21;26
f_f001358,F04,f001358,21;6;5;11;26;27;28;24;26,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",21;6;5;11;26;27;28;24;26,21;6;11
f_f001359,F03,f001359,21;22;24,2023-05-28,2023-05-30,대중교통 등,경북 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24,21;22;24
f_f001364,F01,f001364,10;2;21;23;26,2023-05-24,2023-05-28,자가용,강원 방문/수도권/강원 거주/39세 이하/3대 동반 여행/일반미션,10;2;21;23;26,21;22;10
f_f001365,F06,f001365,2;21;24;27;28,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",2;21;24;27;28,11;2;24
f_f001369,F06,f001369,4;2;1,2023-05-28,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",4;2;1,2;1;4
f_f001370,F01,f001370,27,2023-06-05,2023-06-07,자가용,강원 방문/거주지 구분 없음/39세 이하/특별미션,27,2;24;22
f_f001372,F04,f001372,23,2023-05-28,2023-05-30,자가용,부산 방문/거주지 구분 없음/39세 이하/특별미션,23,23;10;22
f_f001373,F04,f001373,1;12;21;22;6,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",1;12;21;22;6,6;12;22
f_f001374,F01,f001374,22;23;24;6;9,2023-05-26,2023-05-28,자가용,강원 방문/수도권/강원 거주/40세 이상/커플/일반미션,22;23;24;6;9,6;9;26
f_f001379,F01,f001379,2;22;24;26;6,2023-05-27,2023-05-30,자가용,강원 방문/거주지 구분 없음/40세 이상/특별미션,2;22;24;26;6,2;26;4
f_f001381,F06,f001381,12;2;26;3;9,2023-05-28,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/40세 이상/부부/일반미션",12;2;26;3;9,3;12;22
f_f001384,F04,f001384,1;22;24;4;9,2023-06-02,2023-06-05,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",1;22;24;4;9,26;2;1
f_f001385,F01,f001385,1;23;24;4;9,2023-06-02,2023-06-07,자가용,강원 방문/거주지 구분 없음/39세 이하/특별미션,1;23;24;4;9,1;4;23
f_f001393,F01,f001393,5,2023-05-28,2023-05-29,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,5,5;22;24
f_f001400,F03,f001400,3;1;12;22;6,2023-05-31,2023-06-03,대중교통 등,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션",3;1;12;22;6,3;6;4
f_f001402,F04,f001402,1;21;22;24;26,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",1;21;22;24;26,22;1;21
f_f001405,F01,f001405,23;7,2023-05-28,2023-05-30,자가용,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션,23;7,5;1;4
f_f001406,F04,f001406,23,2023-05-24,2023-05-27,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,23,23;1;13
f_f001410,F01,f001410,10;2;27;5;6,2023-05-26,2023-05-30,자가용,강원 방문/수도권/강원 거주/39세 이하/3대 동반 여행/일반미션,10;2;27;5;6,3;10;24
f_f001413,F01,f001413,1;10;3;5;9,2023-05-28,2023-05-31,자가용,강원 방문/수도권/강원 거주/40세 이상/3인 이상 친구/일반미션,1;10;3;5;9,10;5;23
f_f001414,F04,f001414,21;4;5;7;9,2023-05-27,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",21;4;5;7;9,9;26;4
f_f001418,F06,f001418,23;24;4,2023-05-23,2023-05-25,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",23;24;4,4;23;22
f_f001419,F04,f001419,4,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",4,4;7;21
f_f001423,F01,f001423,22;6,2023-06-01,2023-06-02,자가용,강원 방문/수도권/강원 외 거주/39세 이하/나홀로 여행/일반미션,22;6,2;1;22
f_f001424,F04,f001424,1;2;22;23;4,2023-05-26,2023-05-29,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,1;2;22;23;4,23;2;1
f_f001426,F03,f001426,2;22;3;12,2023-05-27,2023-05-30,자가용,"대구,경북 방문/경상권 거주/40세 이상/3인 이상 친구/일반미션",2;22;3;12,3;2;21
f_f001427,F03,f001427,2;24,2023-05-28,2023-05-29,자가용,경북 방문/거주지 구분 없음/40세 이상/특별미션,2;24,11;24;6
f_f001430,F04,f001430,1;2;5;7;6;22;26;23;12,2023-05-27,2023-05-30,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/부모 동반/일반미션",1;2;5;7;6;22;26;23;12,5;2;26
f_f001433,F06,f001433,4;3;22;26;12;28,2023-06-05,2023-06-07,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/3대 동반 여행/일반미션",4;3;22;26;12;28,4;26;28
f_f001438,F01,f001438,1;2;3;4;6,2023-06-08,2023-06-11,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/나홀로 여행/일반미션,1;2;3;4;6,21;4;6
f_f001443,F06,f001443,10;22;23;24;26,2023-05-26,2023-05-29,자가용,경남 방문/거주지 구분 없음/40세 이상/특별미션,10;22;23;24;26,2;22;23
f_f001444,F01,f001444,10;2;22;28;5,2023-05-26,2023-05-28,자가용,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션,10;2;22;28;5,2;5;22
f_f001445,F01,f001445,1;13;21;22,2023-06-04,2023-06-07,자가용,강원 방문/수도권/강원 거주/39세 이하/부부/일반미션,1;13;21;22,22;21;13
f_f001461,F01,f001461,4;8;21;6;24,2023-06-04,2023-06-06,자가용,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션,4;8;21;6;24,3;8;21
f_f001462,F03,f001462,1;3;22;6,2023-05-25,2023-05-26,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/3인 이상 친구/일반미션",1;3;22;6,3;6;22
f_f001463,F04,f001463,3;4;6;7;9,2023-06-01,2023-06-04,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3;4;6;7;9,4;6;21
f_f001464,F03,f001464,12;23;24;26;3,2023-06-08,2023-06-10,대중교통 등,"대구,경북 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션",12;23;24;26;3,3;22;23
f_f001468,F04,f001468,1;11;21;22;7,2023-05-25,2023-05-31,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",1;11;21;22;7,9;22;7
f_f001469,F02,f001469,1;4;22,2023-05-23,2023-05-25,대중교통 등,"대구,경북 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",1;4;22,4;6;3
f_f001473,F04,f001473,1;21;26;27;28,2023-06-02,2023-06-05,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",1;21;26;27;28,1;22;24
f_f001474,F01,f001474,1;22;23;6,2023-06-05,2023-06-07,자가용,강원 방문/수도권/강원 거주/39세 이하/3인 이상 친구/일반미션,1;22;23;6,1;22;23
f_f001478,F04,f001478,1;2;3;4;5,2023-05-31,2023-06-03,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/나홀로 여행/일반미션",1;2;3;4;5,1;26;22
f_f001479,F03,f001479,3;12;1;22;21;23;24;27,2023-06-03,2023-06-06,자가용,"대구,경북 방문/경상권 외 거주/39세 이하/커플/일반미션",3;12;1;22;21;23;24;27,3;12;1
f_f001480,F06,f001480,6;11;2;6;11,2023-05-26,2023-05-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/자녀동반/일반미션",6;11;2;6;11,2;11;6
f_f001481,F03,f001481,12;21;22;3;9,2023-05-27,2023-05-30,자가용,경북 방문/거주지 구분 없음/40세 이상/특별미션,12;21;22;3;9,3;9;21
f_f001483,F02,f001483,2;21;22;28;9,2023-05-27,2023-05-30,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",2;21;22;28;9,3;28;22
f_f001484,F04,f001484,23,2023-05-27,2023-05-30,자가용,부산 방문/거주지 구분 없음/39세 이하/특별미션,23,23;21;22
f_f001485,F01,f001485,2;4;3;21,2023-05-26,2023-05-31,자가용,강원 방문/거주지 구분 없음/40세 이상/특별미션,2;4;3;21,4;3;2
f_f001486,F06,f001486,1;12;2;3;6,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",1;12;2;3;6,2;9;3
f_f001489,F03,f001489,21;22;23;26;3,2023-06-03,2023-06-06,대중교통 등,"대구,경북 방문/경상권 외 거주/39세 이하/커플/일반미션",21;22;23;26;3,22;26;21
f_f001490,F01,f001490,22;5;8,2023-05-26,2023-05-28,자가용,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,22;5;8,5;8;22
f_f001491,F06,f001491,9,2023-05-27,2023-05-28,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",9,9;4;22
f_f001492,F01,f001492,6,2023-06-02,2023-06-05,자가용,강원 방문/수도권/강원 거주/40세 이상/3인 이상 친구/일반미션,6,22;24;2
f_f001497,F03,f001497,10;21;27,2023-06-05,2023-06-06,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/나홀로 여행/일반미션",10;21;27,27;21;3
f_f001501,F01,f001501,10;23,2023-05-26,2023-05-28,자가용,강원 방문/거주지 구분 없음/40세 이상/특별미션,10;23,10;23;3
f_f001503,F01,f001503,13;2;21;22;3,2023-05-28,2023-05-30,자가용,강원 방문/수도권/강원 거주/39세 이하/자녀동반/일반미션,13;2;21;22;3,10;2;21
f_f001505,F03,f001505,21;27;6;4;3,2023-05-27,2023-05-28,자가용,"대구,경북 방문/경상권 거주/40세 이상/자녀동반/일반미션",21;27;6;4;3,9;1;21
f_f001509,F04,f001509,22,2023-05-27,2023-05-29,대중교통 등,부산 방문/거주지 구분 없음/39세 이하/특별미션,22,22;9;4
f_f001512,F03,f001512,10;24;28;3;5,2023-05-28,2023-05-30,자가용,"대구,경북 방문/경상권 거주/40세 이상/부부/일반미션",10;24;28;3;5,13;21;24
f_f001513,F05,f001513,10;22;9,2023-05-28,2023-05-30,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/부부/일반미션",10;22;9,22;9;10
f_f001518,F01,f001518,10;23,2023-06-02,2023-06-05,자가용,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션,10;23,10;2;13
f_f001520,F06,f001520,10;12;3;4;8,2023-06-07,2023-06-09,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",10;12;3;4;8,3;12;23
f_f001525,F06,f001525,1;22;27;3;9,2023-05-29,2023-05-31,자가용,"부산,울산,경남 방문/경상권 거주/40세 이상/3인 이상 친구/일반미션",1;22;27;3;9,21;3;22
f_f001532,F03,f001532,22;21;12;26,2023-05-30,2023-06-02,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/커플/일반미션",22;21;12;26,3;21;12
f_f001534,F01,f001534,21;22;24;5,2023-05-27,2023-05-29,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,21;22;24;5,5;24;1
f_f001537,F01,f001537,1;2;3;4;5;21;22;24;26;27,2023-06-07,2023-06-10,자가용,강원 방문/수도권/강원 외 거주/39세 이하/나홀로 여행/일반미션,1;2;3;4;5;21;22;24;26;27,27;21;3
f_f001538,F01,f001538,1;22;3;6,2023-05-28,2023-05-30,대중교통 등,강원 방문/거주지 구분 없음/40세 이상/특별미션,1;22;3;6,22;6;3
f_f001540,F03,f001540,1;3;4;5;6,2023-05-27,2023-05-29,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/자녀동반/일반미션",1;3;4;5;6,3;27;28
f_f001545,F04,f001545,1;6,2023-05-27,2023-05-31,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",1;6,6;26;1
f_f001547,F01,f001547,2;3;21;22;23;24;26;27,2023-06-06,2023-06-09,자가용,강원 방문/수도권/강원 거주/40세 이상/부부/일반미션,2;3;21;22;23;24;26;27,22;23;27
f_f001549,F03,f001549,12;22;28;3;6,2023-05-26,2023-05-29,자가용,경북 방문/거주지 구분 없음/40세 이상/특별미션,12;22;28;3;6,28;6;22
f_f001553,F01,f001553,22;24;4,2023-05-27,2023-05-30,자가용,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,22;24;4,22;24;4
f_f001557,F03,f001557,8,2023-05-27,2023-05-29,자가용,"대구,경북 방문/경상권 거주/40세 이상/자녀동반/일반미션",8,8;3;1
f_f001559,F06,f001559,21;22;24;26;3,2023-06-08,2023-06-10,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/자녀동반/일반미션",21;22;24;26;3,22;6;26
f_f001560,F06,f001560,28;28;22;9;28,2023-05-27,2023-05-29,자가용,"부산,울산,경남 방문/경상권 외 거주/40세 이상/부부/일반미션",28;28;22;9;28,28;22;13
f_f001562,F04,f001562,22;24;4,2023-05-26,2023-05-29,자가용,부산 방문/거주지 구분 없음/40세 이상/특별미션,22;24;4,3;22;26
f_f001563,F03,f001563,2;26;27;3,2023-06-06,2023-06-07,대중교통 등,"대구,경북 방문/경상권 외 거주/40세 이상/부부/일반미션",2;26;27;3,2;22;27
f_f001564,F01,f001564,22;28;5,2023-05-27,2023-05-28,자가용,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,22;28;5,28;24;22
f_f001565,F01,f001565,21;22;24;26;4,2023-06-02,2023-06-04,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/나홀로 여행/일반미션,21;22;24;26;4,26;24;12
f_f001566,F04,f001566,4;21;22;6;5,2023-05-28,2023-05-29,자가용,부산 방문/거주지 구분 없음/39세 이하/특별미션,4;21;22;6;5,21;26;28
f_f001567,F05,f001567,2;3;28;9;10;13;2;27;24,2023-06-03,2023-06-05,자가용,"부산,울산,경남 방문/경상권 거주/40세 이상/커플/일반미션",2;3;28;9;10;13;2;27;24,2;3;10
f_f001570,F05,f001570,1;21,2023-05-27,2023-05-28,자가용,울산 방문/거주지 구분 없음/40세 이상/특별미션,1;21,21;1;3
f_f001571,F02,f001571,10;2;22,2023-05-29,2023-06-01,대중교통 등,"대구,경북 방문/경상권 외 거주/39세 이하/부부/일반미션",10;2;22,1;2;21
f_f001574,F03,f001574,3;6,2023-05-25,2023-05-28,자가용,"대구,경북 방문/경상권 외 거주/39세 이하/자녀동반/일반미션",3;6,3;2;24
f_f001577,F01,f001577,25;5,2023-05-25,2023-05-28,자가용,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,25;5,5;25;22
f_f001582,F03,f001582,21;8;12;5;13,2023-06-05,2023-06-07,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/부부/일반미션",21;8;12;5;13,21;6;8
f_f001586,F06,f001586,6;9,2023-05-27,2023-05-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/3대 동반 여행/일반미션",6;9,9;6;24
f_f001588,F01,f001588,21;24;22;23;27;26,2023-06-08,2023-06-11,자가용,강원 방문/거주지 구분 없음/40세 이상/특별미션,21;24;22;23;27;26,27;22;24
f_f001590,F02,f001590,2;3;4,2023-06-07,2023-06-09,대중교통 등,"대구,경북 방문/경상권 외 거주/40세 이상/커플/일반미션",2;3;4,3;6;4
f_f001595,F03,f001595,2;22,2023-05-27,2023-05-28,자가용,"대구,경북 방문/경상권 거주/39세 이하/자녀동반/일반미션",2;22,2;8;22
f_f001596,F03,f001596,2;22,2023-05-29,2023-05-30,자가용,"대구,경북 방문/경상권 거주/39세 이하/자녀동반/일반미션",2;22,2;11;22
f_f001597,F06,f001597,6,2023-05-27,2023-05-28,자가용,"부산,울산,경남 방문/경상권 거주/40세 이상/3인 이상 친구/일반미션",6,6;9;4
f_f001598,F03,f001598,8;24,2023-05-27,2023-05-28,자가용,"대구,경북 방문/경상권 거주/39세 이하/3인 이상 친구/일반미션",8;24,8;24;12
f_f001599,F03,f001599,11;12;3;4;6,2023-05-25,2023-05-28,자가용,"대구,경북 방문/경상권 외 거주/40세 이상/나홀로 여행/일반미션",11;12;3;4;6,3;22;24
f_f001600,F01,f001600,4;22;24;1;26,2023-06-06,2023-06-07,대중교통 등,강원 방문/거주지 구분 없음/39세 이하/특별미션,4;22;24;1;26,4;22;24
f_f001601,F03,f001601,22;26;9;1,2023-05-27,2023-05-28,자가용,"대구,경북 방문/경상권 거주/39세 이하/커플/일반미션",22;26;9;1,9;26;22
f_f001604,F01,f001604,1;21;22;5,2023-05-27,2023-05-29,자가용,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션,1;21;22;5,21;1;24
f_f001606,F03,f001606,2;3;4,2023-05-27,2023-05-30,자가용,"대구,경북 방문/경상권 외 거주/39세 이하/커플/일반미션",2;3;4,2;3;4
f_f001616,F01,f001616,1;3;22;22;27;27,2023-06-03,2023-06-07,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,1;3;22;22;27;27,3;27;22
f_f001620,F01,f001620,1;10;2;26;4,2023-05-30,2023-06-02,자가용,강원 방문/수도권/강원 외 거주/40세 이상/자녀동반/일반미션,1;10;2;26;4,2;26;3
f_f001622,F01,f001622,5,2023-05-26,2023-05-30,자가용,강원 방문/수도권/강원 거주/40세 이상/자녀동반/일반미션,5,27;3;4
f_f001623,F04,f001623,1;13;6;7;9,2023-05-26,2023-05-31,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",1;13;6;7;9,23;3;1
f_f001626,F01,f001626,2;22;26,2023-06-03,2023-06-05,대중교통 등,강원 방문/수도권/강원 거주/39세 이하/커플/일반미션,2;22;26,2;22;1
f_f001627,F04,f001627,21;24,2023-06-03,2023-06-04,자가용,부산 방문/거주지 구분 없음/39세 이하/특별미션,21;24,1;21;4
f_f001632,F06,f001632,28;28;27;22;13;27;27;21,2023-05-24,2023-05-27,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/부모 동반/일반미션",28;28;27;22;13;27;27;21,4;28;2
f_f001633,F01,f001633,12;22;5;6;9,2023-05-26,2023-05-30,대중교통 등,강원 방문/수도권/강원 거주/40세 이상/3인 이상 친구/일반미션,12;22;5;6;9,11;24;26
f_f001636,F03,f001636,3,2023-05-26,2023-05-28,대중교통 등,"대구,경북 방문/경상권 외 거주/39세 이하/부부/일반미션",3,3;24;4
f_f001638,F06,f001638,12;2;21,2023-05-27,2023-05-28,대중교통 등,"부산,울산,경남 방문/경상권 거주/40세 이상/3대 동반 여행/일반미션",12;2;21,12;21;9
f_f001645,F06,f001645,1;4;8;10;22;23,2023-05-28,2023-05-30,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",1;4;8;10;22;23,4;22;23
f_f001652,F01,f001652,21;22;23;24;6,2023-05-30,2023-06-02,대중교통 등,강원 방문/수도권/강원 외 거주/39세 이하/나홀로 여행/일반미션,21;22;23;24;6,23;3;6
f_f001653,F04,f001653,22;22;1;9;4;23;13;24;21;22;22;22,2023-05-25,2023-05-30,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",22;22;1;9;4;23;13;24;21;22;22;22,21;9;22
f_f001655,F03,f001655,11;2;3;5;6,2023-06-03,2023-06-04,자가용,"대구,경북 방문/경상권 거주/40세 이상/자녀동반/일반미션",11;2;3;5;6,3;2;22
f_f001661,F01,f001661,24,2023-06-01,2023-06-02,자가용,강원 방문/거주지 구분 없음/40세 이상/특별미션,24,22;24;26
f_f001662,F03,f001662,10;12;22;3,2023-05-25,2023-05-27,대중교통 등,"대구,경북 방문/경상권 거주/39세 이하/커플/일반미션",10;12;22;3,22;3;10
